"","X","E12.E11","E13.E12","E14.E13"
"Nrros",2893,1.25589228591914,NA,1.14884844536007
"Ntpcr",2902,0.806068032107935,NA,0.609964165824259
"Nuak2",2907,0.744946288854743,NA,1.04115236857704
"Oas1a",2923,1.04757749614127,NA,1.0397953008387
"Oas2",2924,1.40709100011739,NA,1.16872928140618
"Ocel1",2927,1.12712346894025,NA,0.918688682639368
"Osgin1",2950,1.31864901890699,NA,1.01118686052077
"Osm",2951,1.84281473588258,NA,1.33098177665195
"Ostf1",2956,1.00063673259981,NA,0.808682044684732
"P2rx4",2964,1.26267538426973,NA,0.836420839436974
"P2rx7",2965,1.63680470053805,NA,0.971282303340365
"P2ry13",2968,1.84032725101018,NA,0.939170790082495
"P2ry6",2969,1.6108481680022,NA,1.1606126843009
"Padi2",2976,0.895135293626682,NA,0.916992263191711
"Paqr7",2988,1.17589773981678,NA,0.63427984852184
"Parp10",2992,0.9791259577694,NA,0.990179537099928
"Parp14",2994,1.48934530548054,NA,1.06103550227588
"Parp4",2996,0.546457705105704,NA,0.520099564974807
"Parvg",2998,1.40627861734931,NA,1.33770673625749
"Pf4",3065,1.00874273659155,NA,1.00766811646001
"Pglyrp1",3070,0.876153068723542,NA,0.783830975538773
"Phldb3",3083,0.877116046798737,NA,1.19541374711033
"Pik3ap1",3097,1.5724348471048,NA,1.07955140723564
"Pik3cd",3099,1.00004521849986,NA,0.942932676074271
"Pik3cg",3100,1.37560395276764,NA,0.951730895535497
"Pik3r5",3103,0.703689154054489,NA,0.739311643517777
"Pilra",3105,0.841651140309341,NA,0.945380971660349
"Pip4k2a",3106,0.654651050136488,NA,0.615434555722623
"Pirb",3109,1.28767878385624,NA,1.24321200693677
"Pkib",3119,1.35556431016186,NA,0.807610874365324
"Pla2g15",3127,0.682905375741931,NA,0.617323033705478
"Pla2g4a",3130,0.680761548055947,NA,0.538461535072088
"Pla2g7",3134,0.933181397230179,NA,1.21034056847167
"Plau",3139,1.42934494043877,NA,0.997531295890329
"Plaur",3140,1.03978443309532,NA,0.95986153598398
"Plcb2",3142,1.31544120207603,NA,1.37991405691878
"Plcg2",3143,0.888925587974589,NA,0.943833157129109
"Pld4",3151,1.27604731319023,NA,1.38800552091195
"Plekha2",3155,1.19640350629437,NA,0.926584684607604
"Plekhb2",3159,0.537178986704952,NA,0.551140771645368
"Plekho2",3161,0.646079841960547,NA,0.653197501218647
"Plgrkt",3163,0.732468537244193,NA,0.543105112097027
"Plin2",3164,0.696861395201635,NA,0.742616409683228
"Ppp1r15a",3224,0.984217187786841,NA,0.807976372749291
"Ppp1r3c",3229,0.883648403146257,NA,0.589500482140632
"Ppp2r2b",3232,0.995332967801507,NA,0.831376694551505
"Prdx5",3240,0.555190526893873,NA,0.606686360432289
"Prkcq",3251,0.817259061702584,NA,0.608369291832437
"Psap",3285,0.567899422022508,NA,0.706696420046023
"Psd4",3288,1.08273192185501,NA,1.16821041909861
"Psmb10",3291,0.772760558066635,NA,0.834462136881809
"Psmb8",3292,1.27589753678685,NA,1.36236136676025
"Psmb9",3293,1.0272483878661,NA,1.25803340190391
"Pstpip1",3295,1.2036586993088,NA,1.0076157041153
"Ptafr",3297,1.5745008835091,NA,0.961217410917133
"Ptger2",3303,1.16681546276372,NA,0.883989254760289
"Ptger4",3305,0.91910602476573,NA,0.621341071181156
"Ptgs1",3310,1.19067229169045,NA,0.857153048609578
"Ptgs2",3311,2.55656701261483,NA,0.87749885228175
"Ptk2b",3316,1.246085210613,NA,1.17893756950617
"Ptpn18",3319,1.12897031111941,NA,1.02263254080357
"Ptpn6",3321,1.21896708236424,NA,1.08569107421518
"Ptpn7",3322,1.11730140760468,NA,1.10757077730272
"Ptprc",3324,1.21857256336785,NA,1.08680876622772
"Ptprcap",3325,1.0852151488426,NA,1.05562271730548
"Ptpre",3327,0.975327720865556,NA,0.890753812285879
"Ptprj",3329,1.28104013961973,NA,0.71039814974904
"Pycard",3344,1.17954417482737,NA,1.11148285703872
"Pyroxd2",3348,1.25276495384614,NA,0.751659523258522
"Qprt",3350,0.821405374470388,NA,0.81489864465389
"Rab19",3357,1.06668184736483,NA,1.2308449075702
"Rab20",3358,0.85754206883407,NA,0.955891808864481
"Rab32",3361,0.723460677489123,NA,0.869694957597282
"Rab37",3362,0.597953423791192,NA,1.08514261620511
"Rab3d",3368,0.69609149756061,NA,0.729939681028775
"Rab3il1",3369,0.83721552778672,NA,0.766954161283308
"Rab44",3371,1.13033364769461,NA,1.24455667213222
"Rab7b",3373,2.04395978094909,NA,1.22750851178643
"Rabac1",3375,0.568969133500853,NA,0.574822988757219
"Rac2",3376,1.4017239937279,NA,1.24346243546833
"Rarres2",3395,1.09396397303142,NA,0.83103908931958
"Rasal3",3398,1.44460719365542,NA,1.1711763533798
"Rassf2",3410,0.761750136730051,NA,0.772161236425932
"Rassf4",3411,0.997947944900509,NA,0.839489325153318
"Rbfa",3416,0.539055245386516,NA,0.741532052315647
"Rbm47",3420,1.69710178541624,NA,0.954064754748539
"Rem1",3440,0.91313432551181,NA,0.86944476424377
"Renbp",3442,1.16920973541689,NA,0.808147158758515
"Rgs1",3455,2.99520438347871,NA,0.987072086358353
"Rgs10",3456,1.22389149319032,NA,0.948973396244909
"Rgs14",3459,0.846801216788462,NA,1.101128707954
"Rgs2",3463,1.02417759936412,NA,0.678592088000059
"Rhoh",3478,1.39982252957776,NA,1.15993584069349
"Rin3",3486,0.650774282245828,NA,0.591685424009471
"Rinl",3487,0.979461836560548,NA,0.914604755769663
"Rnase4",3494,1.75424210095916,NA,0.934380523037736
"Rnasel",3497,0.785792940529853,NA,0.68638583888796
"Rtp4",3534,0.932984599466152,NA,0.697218965362136
"S100a1",3546,1.31403182410763,NA,0.890979969168748
"S100a11",3548,0.984219775065843,NA,0.841799517046674
"S100a13",3549,0.861933688640128,NA,0.834758949456382
"S100a4",3552,1.11610151670414,NA,0.997415579989937
"S100a6",3553,1.45126508536327,NA,1.14867211879503
"S100a9",3556,0.91475114283871,NA,0.967760875015087
"Samsn1",3566,1.37833008694108,NA,1.12009838259804
"Sash3",3570,1.27401576409512,NA,1.18321778390621
"Sat1",3572,0.723511510852244,NA,0.79949443631707
"Scamp2",3576,0.626301507052895,NA,0.648717182344579
"Scel",3582,1.58936097287276,NA,0.895666901133557
"Selplg",3613,1.55325922193729,NA,1.29341303333988
"Sepp1",3627,1.46399479571275,NA,0.937929305954574
"Serinc3",3630,0.842610501687779,NA,0.755356792677366
"Serpinb1a",3636,1.25151971350209,NA,1.34821495561827
"Serpinb6a",3638,0.702030809682421,NA,0.610315474580376
"Serpinb8",3641,1.6062085064656,NA,1.12209738766781
"Shtn1",3690,1.07202721234826,NA,0.683951555606252
"Siglec1",3693,2.38406103365412,NA,1.11992950784694
"Siglece",3694,1.23322045972942,NA,0.998260656439579
"Sirpa",3699,1.0842415842248,NA,1.04163587461568
"Skap1",3704,1.09789725153857,NA,0.991014659680112
"Skap2",3705,0.551510398166235,NA,0.781248328073508
"Sla",3706,1.1158623146436,NA,1.15692361409199
"Slc11a1",3710,1.45603021471319,NA,1.18954548131941
"Slc15a3",3717,1.84331745248215,NA,1.12207031635366
"Slc17a9",3724,0.790154432223141,NA,0.926097702025555
"Slc18a2",3725,0.759004471515627,NA,0.808244781646494
"Slc25a45",3740,1.03989727589959,NA,1.09995783236912
"Slc37a2",3762,1.2227564617271,NA,0.952187456330196
"Slc39a8",3768,1.15963472232926,NA,0.774215310581598
"Slc40a1",3771,1.93301404608862,NA,0.916053193908058
"Slc41a3",3773,1.06362540061596,NA,0.90279433452289
"Slc46a3",3779,1.36551175631292,NA,0.756738461661568
"Slc48a1",3781,0.735970427339511,NA,0.536371315311135
"Slc7a7",3799,1.33403530881274,NA,0.920722156148919
"Slc7a8",3800,1.86366569002807,NA,1.05303853160932
"Slc9a9",3807,1.80089520669652,NA,1.05667448254634
"Slco2b1",3809,1.47507736159552,NA,1.00477024785608
"Slfn2",3813,1.46457332758003,NA,1.39845039218917
"Slfn8",3815,0.882398522857499,NA,0.874296672150421
"Smagp",3825,1.04775835525595,NA,1.05764769566963
"Smim1",3829,0.822456737458609,NA,0.891565693292416
"Smpx",3835,1.09022734789807,NA,0.993850898650482
"Snx2",3851,0.797381153678858,NA,0.670129227949615
"Snx20",3852,1.12288352939414,NA,1.54004192523957
"Sod3",3860,0.886746351735258,NA,0.852920343736266
"Sord",3865,0.810842544617666,NA,0.625064324647843
"Spn",3900,1.26229434516673,NA,1.21033472565935
"Spp1",3907,1.77998909976012,NA,1.05120851910455
"Sqrdl",3914,0.804639203339294,NA,0.878169480384482
"Srgn",3918,1.5898092974264,NA,0.903654315378222
"Srxn1",3923,0.67439493345039,NA,0.686355729888551
"Stab1",3935,1.71341561390669,NA,0.958390069242819
"Stap1",3939,1.10244051307909,NA,0.916433487112323
"Stard8",3941,0.874228934047745,NA,0.803281988355251
"Stk17b",3952,0.582290445356233,NA,0.510037315679144
"Susd1",3970,1.0119662100851,NA,0.91385230518215
"Susd3",3971,1.14578703868264,NA,0.945164886403607
"Syk",3981,0.880565083506967,NA,1.04279582295029
"Syngr1",3989,1.29518773350583,NA,0.690714440643526
"Syngr2",3990,0.725848416254807,NA,0.752920577702317
"Tagln2",4017,0.69856079569931,NA,0.713326997093482
"Taok3",4022,1.03145895536704,NA,0.947318807411006
"Tap1",4023,0.726902438127962,NA,0.81197203373646
"Tap2",4024,1.64493355931534,NA,1.14145668829169
"Tapbp",4025,0.560033443101935,NA,0.679174843533084
"Tapbpl",4026,1.0255833800558,NA,0.756138183799024
"Tbc1d10c",4028,1.18517380755201,NA,0.810478489425217
"Tbxas1",4035,1.69229867470504,NA,1.01655421012043
"Tcn2",4045,0.708688587369032,NA,0.733711268343072
"Tec",4052,1.43552394201453,NA,0.676442807269607
"Tgfb1",4067,0.832430353526941,NA,1.00760751602893
"Tgm1",4073,0.879084678235202,NA,0.870098477822557
"Themis2",4084,1.38015600298492,NA,1.06851504074188
"Ticam2",4093,1.35959027713541,NA,0.893133467958097
"Tifa",4096,1.00608465204455,NA,0.852561766742044
"Tifab",4097,0.992734707317123,NA,1.19953015637182
"Tlr1",4106,1.3163512380694,NA,0.976328412395999
"Tlr13",4107,2.02767888692221,NA,1.05795240346979
"Tlr2",4108,1.64672051990011,NA,1.16231250918545
"Tlr4",4109,1.32055619794518,NA,0.764349564656204
"Tlr5",4110,0.873366850351888,NA,0.524095467309448
"Tlr6",4111,1.38206525692276,NA,0.924286074679355
"Tlr7",4112,1.75738656682675,NA,0.943195859791571
"Tlr8",4113,1.61850414911533,NA,0.986479374338978
"Tlr9",4114,1.32680582828737,NA,1.22965808185977
"Tm6sf1",4116,0.928332298589497,NA,0.623346384751396
"Tmbim1",4117,0.609764077073196,NA,0.512766081641326
"Tmc8",4120,1.00705976922946,NA,0.584111822950314
"Tmco4",4122,0.888220263173569,NA,0.629592594735153
"Tmem104",4127,0.619796402624966,NA,0.564585806051185
"Tmem106a",4128,1.74151329722488,NA,1.09398379543962
"Tmem140",4137,1.26060406824542,NA,0.939361072824966
"Tmem192",4148,0.601680098881092,NA,0.557703537050293
"Tmem37",4162,1.17689221552987,NA,0.778764607476543
"Tmem8",4168,0.871802422247876,NA,1.12948607579704
"Tmem9b",4173,0.863310328873271,NA,0.503456154655595
"Tmsb4x",4178,1.01406077189577,NA,0.692851092976204
"Tnfaip8l2",4183,1.32555475656474,NA,1.12454274806905
"Tnfrsf11a",4185,1.74073497851166,NA,1.05723188973788
"Tnfrsf13b",4188,1.08350154650658,NA,1.00968947970024
"Tnfrsf1b",4190,1.41895333393633,NA,0.882845609947135
"Tnfsf10",4195,1.61376804921259,NA,0.87054445128258
"Tpd52",4218,0.621676507561677,NA,0.633921257802613
"Traf3ip3",4231,1.629927102439,NA,0.866624319487188
"Trem2",4238,1.92757730582868,NA,0.954571462333467
"Trf",4239,1.62199556957827,NA,1.40980442396413
"Trim14",4244,1.45616481806401,NA,1.25615710057123
"Trim30a",4248,1.39126566426524,NA,1.11240946878277
"Trpv2",4268,1.331210452795,NA,1.1350387193298
"Tyrobp",4306,1.48560442517669,NA,1.40808075841609
"Uap1l1",4308,1.32817062961489,NA,0.904965162772137
"Ube2l6",4311,0.714132378943276,NA,0.846204068716124
"Ucp2",4317,0.569665373522758,NA,0.997582363407606
"Ugt1a7c",4318,1.05890949691152,NA,0.948108966671778
"Unc93b1",4328,1.30758143997617,NA,1.26450702187615
"Vat1",4343,0.960295114051762,NA,0.544441012618176
"Vav1",4345,1.27769952425706,NA,1.28626515461968
"Vwa5a",4369,0.731975875472282,NA,0.604680427880751
"Was",4374,1.25954281100373,NA,1.21019429019046
"Wdfy4",4378,1.54570319764967,NA,0.982996519026019
"Zbp1",4417,1.03657288112519,NA,0.897576970707873
"Zc3h12a",4427,0.899730591114389,NA,0.835013015198879
"Zc3hav1",4428,1.1755748722363,NA,0.896425437239371
"Zdhhc14",4434,1.1257011322538,NA,0.581446121850257
"Zeb2os",4436,1.22700479358796,NA,0.700140675098104
"1500015O10Rik",5,1.14466437303371,2.5815631782023,1.13694670571121
"A4galt",111,1.02052068242751,0.841040064974782,0.867451830663331
"Abca9",133,1.92034625816193,0.957635682848999,0.680615922171063
"Adamtsl4",206,0.810117073357567,0.707833651126042,0.9050803791687
"Adamtsl5",207,1.04465402939166,1.73863128384889,0.747839450902323
"Adgrd1",224,1.64873332011121,1.0527824763141,0.926416198633318
"Adh7",233,1.5119365162741,0.757582761838667,0.824032532359273
"Aebp1",249,0.816000075070912,0.972639333990143,0.61514739807753
"Anxa2",343,1.18043707245754,0.769625929577819,0.703576091627005
"Aqp1",375,1.89559142888742,1.9458869073884,0.750710151017794
"Arap1",382,1.10597597773105,0.652082742327387,0.562307214091007
"Bgn",541,0.891265311534211,1.52061175083596,0.639035085819713
"Calml4",627,0.679092973566437,0.708631981874165,0.735982400626712
"Camk1d",630,1.23884495188359,0.555404721493439,0.631918252528548
"Cd44",739,1.14701163374626,0.840894050861243,0.88747614045896
"Cd9",758,1.05886419108547,0.591044763433737,0.594842065646329
"Cdc42ep2",764,1.06832001008255,0.846007074570189,0.693443104071787
"Cdkn2c",791,1.11861614218223,0.971375337299526,0.535993133374353
"Cilp2",857,0.605766888006777,0.74831469641596,0.871074323137948
"Clec12b",876,1.22786547309371,0.981861909963141,0.920965605656932
"Cma1",902,2.30586721461376,0.964695333121837,1.31894884183338
"Col12a1",934,0.870880179294369,1.14071119136211,0.519848558050934
"Col16a1",938,0.908384693089248,1.55309558252303,0.566121158549807
"Col1a2",942,0.627277395327548,1.25517999812259,0.590491297158019
"Col3a1",949,1.12736307812735,0.995534869178759,0.632483338104683
"Col6a3",960,1.61701765823142,1.76167656532586,0.685075592790327
"Cpa3",982,2.11453846203168,0.668218621016611,1.21506394053636
"Crip1",1005,1.0530413311099,1.07800343812686,0.909049479714983
"Cyp11a1",1078,0.934676042215194,0.67098777577028,1.93511711439935
"Dpt",1206,2.00166067992587,2.47285356319918,1.01066707335044
"Emp3",1308,1.03763316636109,0.887465336235601,0.669290834238082
"Ephx2",1336,0.59420699632887,0.850552271063635,0.842647132867682
"Fam129a",1394,1.75377888607562,1.18614440732245,0.757104066447438
"Fam46a",1430,1.52500998118434,0.955552076158433,0.823320300072337
"Fap",1447,0.53051756849824,0.812726548676958,0.704378551162794
"Fbn1",1458,0.899025737324624,0.819695138489971,0.59757807979659
"Gna14",1772,0.823056505356146,1.21431389609774,0.952728329874653
"Gsn",1857,1.06578508902978,0.606853938751811,0.520633470380628
"Hs3st1",1996,0.596384407796544,0.849864002442022,0.914922416552578
"Ifi27",2036,2.4158595228179,1.08175397015974,0.747960985423245
"Ifitm3",2046,0.518474562421728,0.519267385004652,0.753394868128056
"Igfbp6",2057,1.58675337530188,1.13286543694746,1.02017215486434
"Igfbp7",2058,1.67338466500357,1.78987094718805,0.891198976869804
"Inhbb",2119,1.42173130897632,1.1088435167237,0.868311972974216
"Itga7",2158,1.09478939519111,1.36911133384237,0.634019613920877
"Itih5",2168,0.721679544404297,1.27417547542925,0.963390113979609
"Krt80",2308,1.41954789832371,0.732093270183511,1.10374712624413
"Lgals1",2346,1.2996147693569,0.501463659242368,0.686823075648396
"Lmna",2385,1.36987092006401,1.33606487871586,0.841482785239276
"Ltbp2",2450,1.39641755332283,2.84190679870707,0.858709276489077
"Mamstr",2492,0.782313984654829,0.548155854799176,0.555222169084208
"Matn2",2525,1.63289341048856,1.76759660251398,0.708186270911834
"Mmp19",2626,1.33464535877788,0.661663556146349,0.990721877853983
"Mrgprf",2656,1.91643921249245,1.69430176540032,0.782624484232742
"Ndufa4l2",2783,0.901691179730544,1.52885899364971,1.00810342187743
"Nov",2850,1.31266324436969,1.63180696745148,1.14475876801278
"Nrn1",2890,1.04068938231152,1.64297067821028,0.746726203133845
"Phf19",3078,1.42990245327624,0.693610034982267,0.887238642623147
"Pld2",3150,0.983742568544579,0.592360040857676,0.535488166023652
"Pmp22",3190,0.693029817202869,0.861967872285911,0.597562896249671
"Prkcb",3247,1.34381003737926,0.520030736637201,0.872363634102692
"Prkcdbp",3249,0.777945805414311,0.974083453823404,0.727480589893186
"Prss34",3277,1.20394972307649,0.561183779466741,0.816522831956628
"Ptrf",3336,1.50070103759972,1.2510048947115,0.590908005723459
"Rgs7bp",3467,1.70441558294488,0.654490098301768,0.679503577686274
"S100a10",3547,1.69868339232616,0.651685544591582,0.923835718445129
"Sfrp4",3654,1.25990301003513,1.76132362191775,0.941663767932828
"Slc29a1",3745,0.674778674149535,0.516689219807589,0.574770710872546
"Slc45a3",3778,0.909602580362349,0.863352687266009,1.25291365773452
"Srpx",3920,1.43378258658934,1.33837564544575,0.748199572916806
"Thbs2",4079,2.00017817326617,1.8262194539681,0.794470977281856
"Tmed3",4123,0.549133955882307,0.541357968910969,0.576772786314044
"Tnn",4206,2.19105566934789,2.13552555809051,0.924059477237561
"Tpsab1",4225,1.39233454193913,1.14289871193002,1.37366248892297
"Tpsb2",4226,1.15117791872537,0.831222435133977,1.26186329833656
"Trim47",4249,1.09158425959418,0.641725794384149,0.745382729465042
"Zcchc5",4433,0.93935805791306,1.41650371344407,0.61153650845607
"1110032F04Rik",3,0.639971792627269,0.615697832912624,NA
"3110079O15Rik",38,0.840828895879982,0.852355747878351,NA
"5031426D15Rik",68,2.2498925227128,0.781629658360232,NA
"5430421F17Rik",74,1.44253011306053,1.20923603188793,NA
"6430411K18Rik",87,1.76284784876376,0.696788383185151,NA
"9030617O03Rik",92,1.27219577120956,0.63586055904642,NA
"9430020K01Rik",96,0.628818788397645,0.608702021141521,NA
"Abca6",130,2.14210941628658,1.02837796963477,NA
"Abca8a",131,2.41087319710613,2.42463842775207,NA
"Abcc9",137,2.43885758558157,0.884866285465798,NA
"Abi3bp",149,1.93792449708342,1.85420032887477,NA
"Ackr4",164,2.51882509279426,0.991970198777076,NA
"Adam12",185,1.05149846216453,0.876839202543213,NA
"Adam33",188,3.03670274834143,1.35874757450737,NA
"Adamts12",190,1.01665033650804,1.04787859596629,NA
"Adamts2",196,2.09238178005774,1.46122928107269,NA
"Adamtsl1",203,0.989655056325964,1.16371127616109,NA
"Adgrb2",222,0.71038716646558,0.650193869748396,NA
"Adgrg2",229,1.38633938362387,1.54859068211594,NA
"Adgrg6",230,1.37362858723375,0.725849735009278,NA
"Adra1a",238,1.91879346935356,1.32345017431381,NA
"Adra1d",240,1.84001079289771,0.87204910280656,NA
"AF357359",251,0.513625070044176,0.504172081076996,NA
"Afap1l2",254,1.23445295588305,0.613109449795986,NA
"Agtr2",264,2.17990668298871,1.14651448488311,NA
"Akr1c14",289,1.02689487840831,0.822298561938367,NA
"Alpl",307,0.583458093985963,1.84676452501956,NA
"Angpt2",322,0.52308174621854,1.02683262384268,NA
"Angptl1",323,1.04501182395869,0.857565266139508,NA
"Anks1b",335,1.07216284073132,1.32111441087978,NA
"Ano1",336,1.97490788062682,1.36603973579337,NA
"Anxa4",345,0.883744474220459,0.508376004673279,NA
"Anxa5",346,0.670543613529796,0.80230236416064,NA
"Apba1",359,0.799169283549579,1.21687765251808,NA
"Apcdd1",362,1.22483304548692,1.01208205039809,NA
"Apod",372,1.36502295031858,1.51397096259153,NA
"Arhgap20",387,1.92372159305329,0.604169296977052,NA
"Arhgap31",392,0.721746810095736,0.56477919385719,NA
"Arsi",421,1.0352166489184,3.22674731341387,NA
"Asap3",429,0.793729518851823,0.617584344605992,NA
"Asic1",434,1.65778915493394,0.68870259318333,NA
"Aspa",437,0.939279373082301,0.74289035973827,NA
"Aspn",440,3.62464042483544,1.69640902062351,NA
"Atp1b1",456,0.540991912867298,0.93623217321462,NA
"Avpr1a",477,2.34401126308572,0.764969418626191,NA
"AW551984",479,1.61177852257232,0.508821499984084,NA
"B3gnt9",490,1.61661993674703,1.24624495023412,NA
"Baalc",496,0.718483476466887,0.540837866167864,NA
"Bace2",498,1.39460778333241,0.735559319568014,NA
"Begain",534,1.12786798812669,0.622292271161196,NA
"Btc",570,1.88509944737175,0.77757700196823,NA
"C1qtnf1",586,0.842847319055465,0.974261276362838,NA
"C1qtnf2",587,2.36227188395502,1.38469106443882,NA
"C1qtnf3",588,1.04740166725863,1.34407764469233,NA
"C1qtnf6",590,0.554719225826761,0.652282265933075,NA
"C2",598,2.38427048141707,1.15949265495615,NA
"C77370",606,0.896452054566541,0.683447694906718,NA
"Cacna2d3",613,1.5747134141342,0.925662929262953,NA
"Cadm3",619,0.720200292081753,0.925103422960279,NA
"Calca",624,0.759601243706881,0.838594804332265,NA
"Caln1",628,1.02644391217746,0.761207182230114,NA
"Casp12",653,1.83415840040854,1.40408062577231,NA
"Ccdc3",680,1.49677372625655,0.854164496962156,NA
"Cd200",718,0.984952035500701,0.660831485483738,NA
"Cd248",723,0.791313366725895,0.736560003767086,NA
"Cd55",744,0.622128636942855,1.50472245560145,NA
"Cd63",746,0.531835960715024,0.529519651143822,NA
"Cd82",754,1.17283183375816,0.509457050900569,NA
"Cdh23",779,0.947663122640056,0.799615676203699,NA
"Cercam",813,0.551739741819971,0.991666819839469,NA
"Cgref1",824,0.764066403179505,1.12467685027841,NA
"Ch25h",825,1.85513160199167,0.872798953434307,NA
"Chodl",836,2.79280146098438,1.87458212902893,NA
"Chsy3",855,1.13931548624077,0.765348982403729,NA
"Cilp",856,1.26035668687374,1.64648550267923,NA
"Clec11a",874,0.9312214842269,1.86783070918381,NA
"Clu",901,0.992804400694658,1.08943992415213,NA
"Cntn3",921,1.63063863114504,0.777348131078432,NA
"Cntn4",922,1.19533062699231,0.84603729273184,NA
"Cntnap4",927,1.02564829536966,1.06401167957116,NA
"Col13a1",935,0.512289012317981,0.713124904505713,NA
"Col14a1",936,2.29860053978164,1.51717880593663,NA
"Col1a1",941,1.52483703986129,1.66127792852846,NA
"Col20a1",943,1.01731401160289,0.795103411135963,NA
"Col24a1",945,1.38141321566996,1.35257020577797,NA
"Col5a1",955,0.998195475899742,1.21355860987962,NA
"Col5a2",956,1.0710218818069,0.858905963904719,NA
"Col5a3",957,1.25923193008901,1.60699538698556,NA
"Col6a1",958,2.02700200741592,1.32419462198096,NA
"Col6a2",959,1.84886974649155,1.24394164412996,NA
"Col6a6",962,1.8906153821652,1.41108193009238,NA
"Col8a2",964,0.964194120539032,1.17327036291675,NA
"Colec12",965,1.53149227594784,0.568264025927132,NA
"Comp",969,1.06722860460195,1.63449104884056,NA
"Copz2",970,0.541524498137155,0.651014233291132,NA
"Cpa6",984,1.90015789913369,1.00640631948717,NA
"Cpne5",989,1.19501526734293,0.715364625083398,NA
"Cpne8",991,0.958590517074145,0.684958350522036,NA
"Cpxm2",993,1.36530509353906,1.88977952694205,NA
"Crabp1",995,0.67177421137906,1.0682441758571,NA
"Crtap",1010,0.74305661691219,0.711726464429774,NA
"Csf1",1018,0.62555801330541,0.601400662625394,NA
"Csgalnact1",1023,1.06761775152299,1.42816641058624,NA
"Csmd1",1025,1.6871740028879,1.23636454803293,NA
"Cspg5",1029,1.24690566756858,1.67087208463758,NA
"Cthrc1",1039,0.712987610311625,0.589162029201845,NA
"Ctsk",1050,1.14078939236252,1.49736257243376,NA
"Cybrd1",1075,1.38468113276113,0.850279547849242,NA
"Cygb",1077,1.02397995647055,0.571763832547635,NA
"Cyp7b1",1090,0.660115960091051,0.867822305129859,NA
"Cys1",1092,1.91504055614981,1.4314111518342,NA
"Dcn",1122,2.84442954977834,1.39661234255542,NA
"Dennd3",1132,0.501011363620157,0.611555880610147,NA
"Deptor",1135,1.10256504718094,0.626325900342651,NA
"Dhh",1139,1.18142482569383,0.744844025313581,NA
"Dok7",1199,0.854182494112953,0.672078872198577,NA
"Dpysl3",1207,1.22573538918151,0.635927978926746,NA
"Dsc3",1214,0.509580057987345,0.826420935474812,NA
"Dusp10",1225,0.851247971988199,1.02946731837985,NA
"Dusp8",1233,1.57677892476172,0.85941138795462,NA
"E330013P04Rik",1245,1.1151874965032,0.894255207599206,NA
"Eda",1254,0.678324304954602,0.746029277958559,NA
"Egfl6",1271,1.95254495405588,0.575820250933158,NA
"Ehd2",1279,1.19086849202229,1.14260989605195,NA
"Elfn1",1292,1.09225002085771,0.84809841818614,NA
"Eln",1297,1.07564780392926,2.13470125149085,NA
"Emilin3",1305,0.57156386164486,1.5601023068091,NA
"Emp1",1306,0.854773571089798,0.925082177677614,NA
"Emp2",1307,1.23598746356281,0.691864635920064,NA
"Enpep",1318,2.75700856139736,0.604096309561066,NA
"Entpd2",1323,0.977814633085894,0.994431112615146,NA
"Entpd3",1324,0.752939049211851,1.48961998945297,NA
"Epha8",1333,0.98856138748706,1.91024019778578,NA
"Epyc",1341,1.31297256841684,1.26476917828646,NA
"Esyt1",1357,0.904867937618749,0.712586432840207,NA
"Fabp4",1381,1.37446978778303,1.207804078789,NA
"Fam109b",1388,0.76283557603887,0.56996534748349,NA
"Fam114a1",1391,0.6671323784729,0.685201361566227,NA
"Fam189a1",1414,2.36379711843446,0.973891219096166,NA
"Fam198a",1418,0.586477867681142,0.90650360198523,NA
"Fam63b",1434,0.515588793342998,0.565571736411661,NA
"Fam65c",1436,0.794099805615774,1.43804147411779,NA
"Fbln5",1456,1.38289718654229,0.821431416265566,NA
"Fbxl8",1462,0.674971824300817,0.63520809092224,NA
"Fgf2",1496,1.12110594234249,0.861819268095331,NA
"Filip1",1515,0.652616710652109,0.963205859598199,NA
"Fkbp14",1520,0.510666114159415,0.794713645237935,NA
"Flnc",1525,1.25092686486288,0.562308510367755,NA
"Flrt1",1527,0.838904775561723,0.628602176485931,NA
"Fmo1",1534,0.808803699478136,1.41556832519502,NA
"Fmod",1537,0.784028449820716,1.40101388288776,NA
"Fndc1",1539,2.81790683224236,1.19137436769869,NA
"Fst",1576,0.554499467039079,0.691230178796144,NA
"Gaa",1598,0.704849584003123,0.501890328313303,NA
"Galnt16",1620,0.787855284799546,1.04299423912463,NA
"Galnt9",1626,0.965964073164508,0.850092894203721,NA
"Gap43",1629,1.12879350097236,0.630221573428039,NA
"Gbp10",1643,1.02274454089361,0.915140448512324,NA
"Gbp6",1648,2.57894902619743,0.965735250024121,NA
"Gbp9",1651,0.979047096110664,0.505199135470165,NA
"Gdf10",1658,0.557012192583226,0.632721723936507,NA
"Gdpd2",1664,0.65746811282427,0.944279044670201,NA
"Gfod1",1669,0.794757669976083,0.705737490848294,NA
"Gfra2",1672,1.67331887437667,1.15899448329786,NA
"Gfra4",1674,0.524542906230324,0.501337219867089,NA
"Ggt5",1676,1.09816685147033,0.727301739186791,NA
"Ggta1",1678,1.56124604754066,0.585359792178479,NA
"Gjc3",1690,1.93347660600332,0.903200869978388,NA
"Glt8d2",1704,0.933801377824475,0.791136888396233,NA
"Gm10635",1712,0.863172406294097,0.712354554065794,NA
