"","Symbol","E12/E11","E13/E12","E14/E13"
"487","B3gat2",1.225552129176,NA,NA
"488","B3gnt5",NA,-0.78016862188411,-0.828274612766514
"489","B3gnt7",1.05242967632288,NA,NA
"490","B3gnt9",1.61661993674703,1.24624495023412,NA
"491","B430306N03Rik",1.26330915996034,NA,NA
"492","B4galnt1",1.25760194486301,NA,0.701314952799607
"493","B4galnt3",NA,0.706110815269071,NA
"494","B4galnt4",NA,NA,-0.707099880200631
"495","B930041F14Rik",0.620556777221176,NA,NA
"496","Baalc",0.718483476466887,0.540837866167864,NA
"497","Bace1",NA,0.602739745771706,NA
"498","Bace2",1.39460778333241,0.735559319568014,NA
"499","Bahcc1",-0.638228775367566,NA,NA
"500","Baiap2l2",NA,0.913648145603114,NA
"501","Baiap3",0.81462737261857,NA,NA
"502","Bank1",1.69472694091387,NA,0.908403790675876
"503","Bard1",-0.515156201106298,NA,NA
"507","BB557941",-0.883689223098645,NA,NA
"508","Bbs1",-0.609038705398544,NA,NA
"509","Bbs10",-0.717900471478932,NA,NA
"510","BC006965",-0.709054780084377,NA,NA
"511","BC021891",NA,0.952547888328033,NA
"512","BC024139",NA,-0.714283712609427,NA
"513","BC028528",0.632224740755876,NA,NA
"514","BC029214",0.582933735767669,NA,NA
"515","BC035044",1.24605833657979,NA,NA
"516","BC046251",-1.78089935416074,NA,NA
"517","BC049730",NA,-1.00970175060231,NA
"518","BC051628",-1.13114014878902,NA,NA
"519","BC055324",-0.574552060517017,NA,NA
"520","BC064078",-0.743032913509047,NA,NA
"521","BC147527",0.934801587917022,NA,NA
"522","Bcam",-1.04658450793096,0.78028261396662,NA
"523","Bcar3",0.8084621597709,NA,NA
"524","Bche",1.01351667065547,NA,NA
"526","Bcl2a1b",1.2858419730962,NA,0.853752444469949
"527","Bcl2a1d",1.0154941129315,NA,NA
"528","Bcl3",0.97463685000539,NA,0.586904030937523
"531","Bco1",1.66239502501052,NA,NA
"532","Bdh2",0.832494195252231,NA,NA
"533","Bean1",1.5827100650355,NA,NA
"534","Begain",1.12786798812669,0.622292271161196,NA
"535","Bend3",-0.51049928619784,NA,NA
"536","Bend4",-0.529073179143089,NA,NA
"537","Bex2",NA,-0.671456114899434,-0.557584605390689
"538","Bex6",0.997279716186695,NA,NA
"539","Bfsp1",0.539678413944708,NA,NA
"540","Bfsp2",NA,NA,0.986780657774339
"541","Bgn",0.891265311534211,1.52061175083596,0.639035085819713
"546","Bicc1",0.984048727760096,NA,NA
"547","Bid",NA,NA,0.557367101911062
"548","Bin2",0.877433063463706,NA,1.08373511575926
"549","Birc3",NA,0.582695465687892,NA
"550","Blk",0.96248439429521,NA,NA
"551","Blm",-0.621934420342875,NA,NA
"552","Blvra",0.714836312228576,NA,0.680086481693836
"553","Blvrb",0.96383582104054,NA,0.892279675245957
"554","Bmp2k",0.6910495416218,NA,0.547447999690365
"555","Bmp3",0.753207297397276,NA,NA
"556","Bmp4",-0.817125741259457,NA,NA
"557","Bmp6",0.726565833223627,NA,NA
"559","Bora",-0.59301401128424,NA,NA
"560","Bpifc",NA,NA,0.803946786584083
"561","Brca1",-0.578467106780607,NA,NA
"562","Brca2",-0.525815381512257,NA,NA
"563","Brdt",0.847220199540394,NA,NA
"564","Brinp2",1.15408410449463,NA,NA
"565","Brinp3",1.26569501830282,NA,NA
"566","Bst1",0.869740631723218,NA,1.1669444377252
"567","Bst2",1.48504784045141,NA,0.81063464437164
"568","Btbd11",NA,NA,-0.627482605443147
"569","Btbd17",0.631181131552983,NA,NA
